Size_SqFt,Bedrooms,Bathrooms,Age_Years,Location,Proximity_Amenities,House_Price,Garage,Garden,Floor_Level
2057.3132088493116,2,3,95,Rural,Low,240040.44,No,No,5
1310.9443713113008,3,1,0,Urban,Low,224480.47,No,Yes,2
2950.3909700552995,3,1,98,Rural,High,406552.3,Yes,No,2
2467.0340999580603,1,2,95,Rural,Low,287084.2,No,No,5
1649.100991951373,1,3,78,Rural,High,185399.43,No,No,5
1441.1807017924934,2,1,33,Rural,Low,190082.22,Yes,Yes,5
1479.9203029257856,2,3,33,Urban,High,257635.41,Yes,No,5
2293.370739513398,4,2,7,Urban,High,402032.33,Yes,Yes,1
1494.8097473934645,3,1,46,Urban,Low,204121.83,Yes,No,1
1875.3363716552633,2,3,56,Rural,Low,251117.97,No,Yes,5
1154.588753577364,2,2,78,Rural,High,133168.79,Yes,No,2
2270.633134354705,2,3,1,Suburban,Low,368455.5,Yes,No,5
2289.3747398696696,2,2,24,Suburban,Low,348694.56,Yes,No,3
1907.715562686061,3,2,62,Urban,High,302082.27,Yes,No,5
2096.778951994678,1,3,61,Urban,Low,288633.32,Yes,No,3
2397.8705043997966,1,2,13,Rural,Medium,362289.06,No,Yes,3
2083.3383475280116,5,2,24,Rural,Medium,345044.89,No,Yes,4
2390.426503893326,1,2,1,Rural,Low,365460.91,No,No,2
1416.0116846531357,1,1,51,Urban,Low,190642.89,Yes,No,1
2189.3471186684596,5,2,90,Suburban,Medium,317853.35,No,Yes,3
2096.7256913663186,4,1,80,Suburban,Medium,287822.7,Yes,Yes,3
2600.9924713374976,4,2,71,Rural,High,369326.22,No,No,5
2015.1864279366603,5,2,7,Suburban,Medium,376238.57,No,No,1
1951.3195860919318,5,2,44,Suburban,Low,288800.37,Yes,No,1
1721.433654300092,3,3,59,Suburban,High,253859.54,Yes,No,2
2745.6143227416887,5,3,87,Urban,Low,402699.88,Yes,Yes,2
821.9083428652955,3,3,96,Suburban,Medium,67261.72,No,No,4
2255.5852621771214,4,1,91,Suburban,High,311793.35,No,No,4
1989.8087782098862,3,2,13,Urban,Medium,344331.22,Yes,Yes,4
1908.193888808603,1,3,72,Suburban,Medium,247692.16,Yes,No,4
1835.3387804465308,1,2,80,Suburban,Low,227031.88,Yes,Yes,5
1972.072497928581,5,2,2,Suburban,Medium,368290.84,Yes,Yes,4
2239.273135357885,4,2,10,Urban,Low,392170.65,No,No,3
1602.4804318755987,5,2,22,Suburban,Low,270282.49,Yes,Yes,2
2067.513613916623,4,1,40,Suburban,Low,313838.32,No,Yes,3
2175.380436663065,3,3,18,Urban,Medium,381730.45,Yes,No,3
1523.1245853425044,1,1,71,Rural,High,172242.88,No,Yes,3
2251.935810176498,2,2,52,Suburban,Medium,336390.8,Yes,Yes,3
2179.4613699645597,2,3,71,Urban,Medium,317004.44,No,Yes,3
1600.517497538946,3,3,81,Rural,Medium,189424.24,Yes,Yes,2
1405.959595084727,2,3,85,Urban,Medium,177684.16,No,Yes,1
1593.9435612712662,4,2,43,Suburban,Low,238805.38,Yes,Yes,4
2067.688448515935,3,1,6,Rural,Low,334713.9,Yes,No,1
1962.0342288232646,2,3,52,Urban,Medium,298110.52,Yes,No,1
2696.961706958144,2,2,19,Rural,High,416483.78,No,Yes,1
1816.4354772578781,1,2,8,Rural,Medium,287188.88,No,Yes,5
1555.4506084847274,4,2,63,Rural,Low,214141.02,No,Yes,3
2328.51031457747,2,2,39,Rural,Medium,326297.8,No,No,5
1509.987439762666,1,2,42,Urban,Medium,231577.99,Yes,Yes,4
1604.5826890753551,1,3,66,Rural,Low,182585.95,No,Yes,5
1611.1274481668397,2,1,26,Rural,Low,227268.32,No,Yes,3
501.3233909644837,5,3,30,Suburban,High,137969.08,Yes,Yes,5
2283.433332423486,2,1,54,Suburban,Medium,326403.48,Yes,Yes,1
2469.990497476779,1,1,55,Rural,Low,305927.82,Yes,Yes,3
2458.343298663392,1,3,45,Rural,Medium,340896.85,Yes,No,3
2942.7141834265726,2,1,0,Rural,High,471336.79,Yes,Yes,2
2753.5152963245346,5,2,75,Urban,Medium,422161.01,No,No,3
1833.0166666207604,3,1,63,Suburban,Low,259127.51,Yes,Yes,1
2554.62018396268,5,2,74,Suburban,Low,376170.76,Yes,Yes,2
1951.1798433582842,5,3,6,Suburban,Low,344870.16,No,No,5
1787.0151168903917,5,1,43,Urban,Medium,300194.4,Yes,No,2
1622.2111267503496,2,3,40,Urban,High,272258.5,No,No,1
1866.1880306821333,3,3,76,Suburban,Medium,254495.95,No,No,1
2164.4861249051896,5,3,44,Suburban,High,385295.48,No,No,3
2790.568995691166,5,2,46,Urban,Low,443200.52,No,No,3
2364.3225391926526,4,2,97,Urban,Medium,339850.16,Yes,No,3
1614.345832458809,5,3,28,Suburban,Low,285292.65,No,Yes,1
1477.9357297314527,4,3,6,Suburban,Low,273108.66,Yes,No,5
2284.272028565174,3,1,96,Urban,Low,298821.58,Yes,No,1
2451.187181384007,5,1,35,Rural,Medium,386001.72,Yes,Yes,5
2613.738036777145,1,2,36,Rural,Low,363980.43,No,No,4
1865.6244348035345,2,1,75,Suburban,Low,236298.17,Yes,No,5
2234.7514288990365,1,1,1,Suburban,Medium,383347.89,No,No,5
2427.9133278884574,5,1,2,Urban,Low,422767.53,No,No,2
1324.4703751937668,5,2,86,Rural,Medium,183874.6,Yes,No,3
2138.8857590815014,4,2,27,Suburban,Medium,361562.94,Yes,Yes,3
2452.173637433215,3,2,21,Suburban,Medium,405376.2,Yes,No,2
2255.1957227046423,1,1,11,Urban,Low,343214.5,No,No,5
1959.6766658211072,5,2,97,Suburban,Low,259968.06,Yes,No,5
3304.9725836618436,2,3,81,Rural,Low,430089.73,Yes,No,4
2965.259333773209,2,1,96,Rural,Medium,375397.9,No,Yes,2
2004.6978723381544,3,1,36,Urban,Medium,323190.81,No,Yes,1
1905.1366029911414,1,3,18,Urban,Medium,318614.38,No,No,3
2350.139324101316,4,2,35,Rural,Low,363372.88,No,No,1
1971.2355846121916,4,3,40,Rural,Medium,319468.93,No,No,3
2635.7712043062947,4,3,87,Suburban,Low,359013.86,Yes,Yes,4
1366.3732936909337,4,3,32,Rural,Medium,226068.76,No,Yes,5
1879.6501760614071,2,3,88,Urban,High,257066.08,Yes,Yes,5
2342.6230186855273,2,3,1,Urban,Low,397954.65,Yes,Yes,2
2501.8741240731238,5,1,5,Urban,Medium,461194.46,No,No,4
1259.5411471373677,5,3,0,Suburban,Medium,254297.47,Yes,No,3
1522.9685389327265,1,3,20,Suburban,High,253520.52,Yes,Yes,4
1161.8702895021497,1,1,52,Suburban,Low,130397.98,Yes,Yes,5
1563.410776345037,3,3,81,Urban,Medium,234237.47,No,Yes,2
1361.392776683355,2,3,76,Suburban,High,197713.27,Yes,Yes,5
2269.565548981498,3,1,12,Urban,Medium,395909.04,No,No,1
2114.5022761453242,4,1,18,Suburban,Low,363297.9,Yes,Yes,1
1923.085443692871,5,2,33,Rural,Medium,311423.28,No,No,1
2013.0474007316766,5,3,14,Suburban,Low,348317.81,Yes,Yes,5
2597.1197844535723,3,2,5,Suburban,Low,426894.52,No,No,5
1478.8654568386883,3,3,85,Suburban,High,223289.79,No,No,3
1034.8992071933299,2,2,54,Suburban,Medium,152189.1,No,Yes,1
2355.2559402565144,4,2,66,Rural,Medium,349802.29,No,Yes,2
1804.5181477698652,1,1,57,Suburban,Medium,229693.98,No,No,3
1490.7824033183197,1,1,33,Urban,Low,214075.62,No,No,2
2277.005656078199,3,3,37,Suburban,Low,352870.17,Yes,Yes,2
1016.1768974591666,3,2,94,Urban,Low,108372.39,Yes,No,1
1571.2057839240579,3,1,45,Suburban,Low,224325.55,No,Yes,4
805.6718585285473,1,1,59,Suburban,High,91361.22,No,No,3
2129.5476015742634,5,3,22,Suburban,Medium,387347.56,No,Yes,4
2786.8450858109036,5,3,53,Suburban,Low,442632.79,Yes,No,5
1713.4106618688859,1,2,0,Rural,Low,264170.07,Yes,Yes,3
1604.227893440158,5,2,2,Suburban,Low,304550.59,No,No,3
2892.276863272093,2,3,46,Urban,Low,427531.82,Yes,No,3
2313.717625159293,3,2,5,Urban,Medium,406924.14,No,No,5
3190.21958023508,4,3,91,Rural,Low,414810.53,Yes,No,1
2080.4013715136894,4,2,5,Rural,Medium,343758.27,No,Yes,1
2113.318596617071,5,3,25,Urban,High,389240.98,No,Yes,4
2722.414755428092,1,1,88,Urban,Low,352677.96,No,No,3
1925.6859182644369,2,2,72,Suburban,High,270345.52,Yes,No,4
2123.5980089573745,4,2,14,Suburban,High,372979.71,Yes,Yes,1
789.3506314801027,4,1,96,Suburban,Medium,91637.38,Yes,Yes,1
2868.851911594812,5,3,97,Urban,Low,414318.76,No,Yes,4
2195.437074068843,1,2,21,Rural,High,335699.03,No,Yes,3
1946.3119501644019,4,3,16,Rural,High,330970.55,Yes,Yes,3
2453.6725039394055,2,1,6,Rural,Low,377232.15,No,Yes,5
1409.269456642475,3,1,80,Urban,Low,190007.86,Yes,No,4
1724.3107209676862,1,3,5,Rural,Low,268326.81,No,No,5
2276.667786647488,3,1,78,Rural,Medium,300734.03,No,Yes,4
2022.013080705762,3,3,4,Suburban,High,383457.84,Yes,No,4
2223.3157659203994,1,2,58,Rural,High,314941.67,No,No,2
2124.6518920871317,2,2,68,Urban,Medium,312465.43,No,Yes,5
2315.2716081315075,2,3,24,Suburban,Low,353660.57,Yes,No,5
1339.598819105228,5,1,18,Urban,Medium,273746.19,Yes,No,5
2639.0724010860777,1,3,94,Urban,High,368876.33,Yes,Yes,5
1758.056872940386,1,2,1,Rural,Medium,280317.38,No,No,3
2028.8662312577374,5,3,21,Rural,High,362139.28,No,No,4
1699.6121122369182,2,1,7,Rural,Low,231925.3,No,No,4
1856.2973896235194,1,3,28,Urban,Medium,315889.17,Yes,No,4
2114.5469680310393,1,1,76,Urban,Low,272823.54,Yes,No,5
2367.584357028286,3,2,7,Urban,Low,393136.76,Yes,Yes,5
2450.615543097189,3,2,52,Rural,Medium,376908.05,No,No,2
2216.2556429138585,2,1,58,Suburban,High,317285.63,Yes,No,2
1702.1024446561225,3,2,74,Suburban,Low,248743.13,No,Yes,1
2184.723223810795,3,2,24,Urban,Medium,364795.89,No,Yes,4
2120.1446732988634,2,1,81,Urban,Low,278899.88,No,Yes,2
2029.5325576242549,2,3,16,Suburban,Medium,340370.87,No,Yes,4
2267.111652978378,5,3,33,Rural,Low,353025.63,No,No,5
1362.1212149585767,1,2,51,Rural,Low,172616.49,No,Yes,3
986.540034814666,1,1,78,Urban,High,108266.85,No,Yes,2
2594.9996107443067,2,3,63,Rural,High,366639.97,No,Yes,3
1934.3131049418892,2,2,85,Rural,Medium,244315.43,Yes,No,5
2207.9642543919867,4,1,44,Rural,Low,313365.19,No,No,3
1566.2171665372753,3,3,97,Urban,High,209726.6,Yes,No,5
2631.1121060010664,4,2,80,Suburban,Low,374232.97,No,Yes,3
2175.039608607829,1,2,72,Rural,Medium,276992.08,No,No,4
1910.2412012736042,2,1,66,Rural,High,274972.74,No,No,4
2142.8958581786433,5,2,10,Rural,Low,365036.36,No,Yes,3
1129.1496971777933,1,1,81,Rural,High,121593.56,No,No,5
2186.564498682849,2,2,62,Urban,Medium,330758.64,No,No,2
2743.413599157871,1,2,27,Suburban,High,433724.18,Yes,No,3
2157.6396409486174,4,2,63,Urban,High,360629.88,No,Yes,5
2093.0715047586837,2,2,60,Suburban,Low,288948.49,No,No,2
1841.4843821562067,3,3,78,Suburban,Medium,264305.65,Yes,No,5
2541.3808074976628,5,1,13,Suburban,Low,422164.07,No,No,5
2615.504655290321,2,2,28,Suburban,High,429358.42,Yes,Yes,3
1784.027982549139,1,3,33,Urban,Medium,286342.77,No,No,2
2179.323429019891,2,3,27,Urban,Low,341303.04,No,Yes,5
2116.107218210359,3,1,61,Rural,High,293108.79,No,No,5
2200.8855862284754,3,3,75,Suburban,Medium,300529.79,No,Yes,5
1613.6373471936486,2,1,1,Urban,Medium,295148.79,No,Yes,4
2571.388212566672,4,3,12,Suburban,Medium,428232.11,No,No,1
2282.609223911036,5,3,37,Suburban,High,397442.8,Yes,No,2
2601.2026784873515,5,1,52,Urban,Medium,431805.9,No,No,2
1442.3280645956481,3,3,59,Urban,Medium,239361.85,No,No,4
1471.7067127867335,1,1,56,Suburban,High,207810.64,No,No,4
3029.6974947297167,3,1,1,Urban,High,526891.1,No,Yes,5
2573.5646451357634,4,3,43,Suburban,High,427503.41,No,Yes,1
1592.4561733711098,3,3,10,Suburban,High,331093.23,No,Yes,1
2434.0763056068454,4,1,3,Urban,Low,430097.96,Yes,No,5
1767.0928887623095,4,2,1,Rural,High,301842.04,No,Yes,1
1150.6452370515428,1,3,89,Suburban,Medium,143338.89,No,Yes,3
949.8747181881927,2,1,90,Urban,Medium,112354.4,Yes,Yes,3
1989.0055820423229,1,1,89,Rural,High,236627.3,No,No,1
2780.400578415046,1,3,20,Suburban,Medium,439566.15,Yes,Yes,3
2760.6940481429097,2,3,29,Rural,Low,405638.38,No,No,3
2630.072477484282,2,2,81,Rural,Low,324796.41,No,Yes,3
2415.005553274655,2,3,94,Rural,High,313588.22,No,No,3
2158.682330206071,1,2,75,Suburban,Medium,281457.11,No,Yes,3
2575.982044672799,3,2,28,Urban,Low,397025.54,No,Yes,3
994.556823712909,3,2,7,Urban,High,220322.33,Yes,Yes,5
2494.8939594519416,1,3,66,Rural,High,341497.56,No,No,1
1439.4974206497204,2,3,18,Urban,Low,246119.39,No,Yes,3
1543.6384737750343,1,2,35,Urban,Medium,246516.56,No,No,5
2347.926079776621,3,1,41,Rural,Low,341086.71,Yes,Yes,5
2464.3653434235375,2,1,70,Rural,High,332346.6,Yes,No,4
1695.1457872065944,1,3,69,Urban,High,234644.15,Yes,No,4
2323.096480376109,3,3,14,Rural,High,393767.15,No,No,3
2281.46596746812,2,2,63,Rural,Low,302051.94,No,No,4
1844.6763652771542,2,2,42,Suburban,High,293988.96,No,No,2
2076.9254302023487,5,3,43,Urban,Medium,350295.1,Yes,Yes,5
3040.442024011746,2,1,88,Rural,Medium,386730.65,Yes,Yes,4
1859.2159859738867,3,2,91,Rural,High,237445.44,No,No,4
1876.4540050365547,3,2,31,Urban,High,333846.86,No,Yes,2
2075.0035714427695,4,3,64,Rural,Low,283333.98,No,No,2
1908.5233019047728,3,2,98,Rural,Low,225251.44,No,No,1
2395.251199042199,3,2,89,Rural,Medium,311408.61,Yes,Yes,5
2734.6219797095287,3,1,36,Rural,Medium,422569.28,No,Yes,2
1876.665630433552,2,1,50,Urban,High,292537.49,Yes,No,1
1571.6074277842467,4,3,86,Suburban,Low,212027.97,Yes,No,5
2987.4539715055025,4,3,18,Suburban,Medium,514594.35,No,Yes,1
2059.9047381269406,1,1,26,Urban,Low,308236.29,No,No,1
1147.736128799334,1,1,73,Rural,High,110660.58,No,Yes,2
2931.1370638484495,4,3,98,Rural,High,400472.45,No,No,3
2563.093832827284,4,2,37,Rural,Low,385061.35,No,Yes,5
2800.6712613558907,2,3,45,Urban,High,447514.49,Yes,No,1
2717.123762027957,3,1,41,Suburban,High,395876.19,Yes,No,4
3322.4940310636885,4,2,47,Urban,High,544732.91,Yes,Yes,2
1481.5316488210915,5,3,7,Rural,Medium,287010.15,Yes,No,5
1602.1759626476678,2,1,57,Rural,High,214961.07,No,No,2
1753.8681599552742,1,1,74,Suburban,Medium,226514.72,No,Yes,1
1739.5768967771742,2,2,74,Suburban,High,249819.98,No,No,1
2061.4755910315976,4,3,38,Rural,Low,299964.28,No,Yes,5
1755.0506481707075,5,2,59,Suburban,Medium,288119.03,Yes,Yes,4
1405.224698917953,4,1,77,Rural,High,195201.62,Yes,No,3
1562.7812382695815,1,2,94,Rural,High,159686.09,Yes,No,3
1853.1234576023546,2,3,28,Urban,Medium,309637.18,Yes,Yes,5
2572.150225370374,1,1,71,Suburban,Medium,347615.71,Yes,Yes,5
1712.3449036739491,4,3,81,Suburban,Medium,237331.6,No,Yes,4
2404.9839095277835,4,2,79,Rural,High,331435.17,No,Yes,3
1339.3605381306627,2,1,83,Suburban,High,157487.44,Yes,Yes,3
500.0,4,3,11,Suburban,Medium,111499.29,No,Yes,2
1933.412451338763,3,2,76,Urban,High,293044.66,No,No,2
1694.9956342690803,2,3,94,Urban,High,236970.09,Yes,Yes,2
1559.1314012975333,1,1,51,Urban,High,228858.95,Yes,No,2
1500.5748642859778,5,2,29,Urban,Medium,296135.68,No,Yes,3
1646.2424264085028,4,3,17,Rural,High,293288.49,No,Yes,4
1506.325034244635,5,2,29,Rural,Low,263350.56,No,Yes,5
1551.6319758504123,1,3,29,Rural,Medium,236278.15,Yes,No,2
1320.576324205838,5,1,33,Urban,Medium,244148.72,Yes,No,2
935.2996844375084,2,1,57,Rural,High,148450.73,No,No,1
895.2962559291857,1,2,75,Rural,Medium,70460.31,No,Yes,3
3230.5445659180536,2,2,47,Urban,Medium,488457.22,No,No,3
1968.3766044330218,2,3,15,Urban,Medium,330130.12,No,No,5
2762.271223152093,5,3,99,Suburban,High,404117.76,No,No,4
1911.2044356887054,3,1,58,Urban,Low,287555.6,No,Yes,3
1927.8617207767843,2,3,49,Rural,Low,260476.67,Yes,Yes,4
2153.3353120662214,2,3,24,Urban,Medium,343817.01,No,No,3
2320.0353240723452,1,3,52,Suburban,High,364750.41,No,Yes,3
1376.665273539976,3,1,23,Rural,Low,201287.35,No,Yes,2
1810.1125764508904,4,2,82,Urban,High,280019.36,No,No,5
2152.3908807431135,2,2,84,Suburban,Medium,298319.91,Yes,Yes,4
1033.237130440004,1,1,94,Suburban,Low,67237.86,Yes,Yes,4
2648.669160451478,5,2,40,Suburban,Medium,448596.56,No,Yes,5
2531.3787088713066,1,2,92,Urban,High,341322.1,Yes,No,4
949.1118097801432,3,1,93,Suburban,Low,86414.15,Yes,No,5
1560.4997624191021,1,2,23,Rural,Medium,241752.42,Yes,No,3
2052.424870796914,4,1,37,Rural,High,333142.26,No,No,3
2420.921155002163,5,3,52,Suburban,High,408482.05,Yes,Yes,3
2763.063598103645,5,3,3,Suburban,Low,474143.89,No,Yes,5
1681.3293133925733,2,3,66,Urban,Low,231536.22,No,Yes,1
3169.085337903728,3,2,50,Urban,Low,493252.35,No,Yes,4
1975.620337767208,5,2,58,Suburban,Low,283686.69,Yes,Yes,5
1887.936048879501,5,2,56,Suburban,Medium,303242.24,No,Yes,5
2280.8623769577935,4,1,26,Suburban,Medium,353694.14,No,Yes,4
2155.395258348383,1,1,57,Urban,High,322744.44,Yes,No,5
2127.4419374465947,4,3,35,Urban,Low,338199.71,No,Yes,4
2998.080570804465,3,2,10,Rural,Low,480433.82,Yes,Yes,3
2123.685304287786,3,2,47,Rural,Low,296516.69,Yes,No,2
1507.8628599805909,5,2,74,Urban,High,263024.25,No,No,1
1580.1225571747932,2,3,9,Urban,High,293301.38,No,Yes,4
2736.312341013396,1,1,96,Urban,High,373810.52,Yes,No,3
2341.914576968554,1,2,85,Rural,Low,276697.58,Yes,Yes,1
1221.8255194296967,3,1,47,Urban,Low,176367.89,No,Yes,4
1197.2373848467805,4,2,7,Rural,Low,209964.18,No,Yes,3
2012.5272755664519,5,3,88,Suburban,High,306894.06,No,No,3
2308.244187394091,1,2,55,Rural,High,311302.24,No,Yes,2
1660.976178276801,4,3,71,Rural,High,236236.31,No,No,3
1159.9148753548195,4,2,88,Urban,Medium,140552.66,No,Yes,4
1437.414132543846,3,3,51,Suburban,Medium,231096.13,Yes,No,2
2822.8755486538557,5,3,87,Rural,High,416919.76,No,Yes,2
2248.485006016292,5,1,44,Rural,High,359984.02,Yes,No,4
2500.041031689208,2,1,17,Rural,Medium,371810.8,No,No,3
2582.4966588177676,5,1,88,Suburban,Low,363261.93,Yes,Yes,4
1686.9968961228224,3,3,35,Urban,Low,279914.47,No,No,5
1813.4824998565348,4,1,88,Urban,Low,234052.45,Yes,No,5
1915.9973072058922,1,3,11,Suburban,Medium,333289.8,Yes,No,4
2208.3424178740356,4,2,69,Rural,Medium,308716.68,Yes,No,3
2544.7524217147134,1,3,50,Urban,High,377650.39,Yes,Yes,4
2934.9407261940737,2,1,0,Urban,Medium,476631.66,No,No,4
2407.151084867599,2,1,87,Rural,Low,298084.61,Yes,No,3
2410.792920840019,2,3,45,Urban,High,386227.41,Yes,Yes,3
2963.3154433305413,4,1,22,Urban,Low,464466.68,No,Yes,4
1897.4706187806478,3,1,91,Urban,Medium,248296.98,No,Yes,5
2594.501482944238,5,3,3,Rural,Low,445788.59,No,Yes,5
2289.1412550632763,1,1,2,Urban,Medium,381919.35,Yes,Yes,1
2307.4760253201976,3,1,39,Urban,Medium,369988.23,No,Yes,5
1892.7360378630024,5,3,37,Urban,High,350958.81,Yes,Yes,4
1302.8836960669303,1,1,50,Rural,Medium,170290.42,No,No,1
2172.4171546868056,4,3,56,Urban,Medium,360845.14,No,No,5
2174.541801031886,1,1,4,Suburban,Low,346197.13,Yes,Yes,3
1712.2784632949674,4,1,18,Urban,Low,303367.59,Yes,No,4
1951.6325800224952,5,2,71,Urban,High,305085.19,No,Yes,1
1559.0532712131112,3,1,66,Rural,Low,199221.4,No,No,3
1563.2945009288785,1,1,91,Urban,Low,162047.33,Yes,No,2
1759.518293354606,5,3,96,Urban,Low,239549.22,Yes,No,4
1335.7808762228628,2,1,44,Urban,High,221135.22,No,Yes,3
1708.2609214878485,3,1,89,Urban,High,229544.01,Yes,No,2
2356.867303086538,2,2,22,Suburban,Low,363102.4,No,No,4
2728.0589586666956,2,2,31,Urban,High,440906.57,Yes,Yes,2
3037.7189056960174,3,1,5,Rural,High,502672.56,Yes,Yes,1
1799.933311748564,1,1,81,Suburban,High,215386.11,Yes,Yes,3
2600.053411980839,5,2,49,Urban,High,423932.38,Yes,No,2
2168.0869636302364,3,1,53,Rural,Low,283276.47,Yes,No,4
1881.3229602311883,1,3,19,Suburban,Medium,303827.27,No,Yes,2
2201.1015320011315,3,1,17,Urban,High,378282.92,Yes,No,2
2551.0628540506905,3,1,15,Suburban,High,437965.82,Yes,Yes,4
1750.8494626667512,1,2,80,Suburban,Medium,222612.49,Yes,No,2
1739.3398258808365,2,1,45,Urban,Low,248848.11,Yes,No,5
1795.1099845603576,4,3,90,Suburban,Low,235874.03,Yes,No,2
1686.612976220521,1,3,20,Rural,Low,253927.46,No,Yes,5
2599.441257395028,4,2,27,Rural,Medium,417118.29,Yes,Yes,5
1618.0753974603779,4,2,68,Suburban,High,257879.82,Yes,Yes,2
1706.1924268474968,3,1,1,Rural,Low,261940.33,Yes,No,5
2155.6015508036703,1,1,62,Urban,Medium,315080.06,Yes,No,2
2115.1629015891826,1,3,28,Urban,High,337079.0,Yes,Yes,3
1795.0749791506273,2,3,19,Suburban,High,310618.04,Yes,No,2
2841.8106695380843,4,1,39,Rural,High,452018.89,No,No,2
1684.6820936548654,2,3,6,Suburban,High,301417.22,Yes,Yes,5
1914.457021364352,5,2,4,Urban,Medium,381351.25,No,No,3
1036.6247307937551,4,3,48,Urban,High,193795.22,No,Yes,2
1847.5011480805458,2,2,72,Rural,Medium,237212.06,Yes,No,2
1338.5217204574617,2,1,54,Suburban,High,190859.92,Yes,Yes,4
1541.8674732710874,4,3,10,Suburban,Low,272050.91,No,Yes,5
1022.0701861900883,2,2,3,Urban,Low,175962.27,Yes,No,2
1553.7478368877576,5,1,21,Suburban,High,298814.08,Yes,Yes,3
1962.4693899622039,1,2,28,Suburban,Medium,302192.91,Yes,Yes,1
1877.9091141938516,5,1,8,Urban,High,375988.33,No,No,1
1792.6139807366528,4,3,94,Rural,High,235056.47,Yes,Yes,1
1837.5481252588495,3,3,60,Suburban,Low,247276.13,No,No,2
1747.5047936946937,4,2,45,Suburban,Medium,292475.18,No,No,4
1982.6982351203517,1,3,16,Suburban,Low,297060.1,Yes,Yes,4
1944.8868033544131,5,1,42,Urban,Medium,323670.46,Yes,No,5
2137.4902610933254,2,3,4,Rural,Medium,368926.13,No,No,3
1899.5188747677,2,1,75,Urban,Medium,256102.53,No,Yes,1
1783.170153221931,3,3,89,Rural,Medium,208181.41,No,Yes,1
2389.11115846871,5,3,34,Suburban,High,417140.46,No,No,3
2301.4367397168517,2,3,71,Urban,High,360364.68,Yes,No,3
1983.7871541288687,4,3,78,Suburban,Low,266485.92,No,Yes,4
2597.5517123832888,2,2,91,Suburban,Medium,330082.11,No,No,1
2041.3244961220498,1,2,19,Rural,Medium,311580.07,No,No,5
1919.4136779646685,5,2,45,Urban,Low,325976.19,No,Yes,1
1965.7042552725466,2,1,75,Rural,Low,235956.42,Yes,No,4
2082.55864831296,2,1,67,Urban,High,315491.71,Yes,No,5
1541.399968606733,1,2,89,Rural,High,186052.38,Yes,Yes,4
1063.1860375489218,2,2,64,Suburban,High,156134.84,No,No,1
2140.73556909141,3,2,0,Urban,Low,365710.82,No,No,1
2417.0179057483174,5,3,25,Suburban,High,425290.24,No,No,3
1499.5207805456043,2,2,39,Rural,Low,188194.46,Yes,Yes,1
2536.536383511749,4,2,89,Urban,Low,355615.4,No,No,5
1176.7720826695913,2,2,6,Urban,High,239145.92,No,No,3
1720.6058636306925,3,2,15,Rural,Low,270889.81,Yes,Yes,3
2853.007911108746,4,1,54,Suburban,Low,412813.22,Yes,No,5
2177.968242935596,3,1,65,Suburban,High,319325.38,Yes,Yes,3
1848.7612288080823,1,1,28,Rural,Low,255238.9,Yes,Yes,4
2126.142917649114,4,3,17,Urban,High,388206.52,Yes,Yes,5
2598.1715996253797,4,1,68,Rural,Low,359409.93,No,Yes,5
1277.4200388189017,3,1,16,Rural,Low,194697.9,Yes,Yes,5
2658.929875139345,3,2,21,Suburban,High,447786.0,No,Yes,2
1754.9817344524101,1,3,29,Rural,High,275397.11,No,No,1
2354.192463148139,4,2,75,Suburban,Low,330636.92,Yes,Yes,3
1692.8882203917187,4,3,31,Urban,Medium,308973.96,No,Yes,5
2841.8616607776585,4,2,45,Urban,Low,422607.47,No,Yes,1
1984.4184984169551,4,1,96,Rural,High,254504.65,Yes,Yes,5
1335.5916257135823,1,3,25,Suburban,Medium,227082.85,Yes,Yes,2
2235.038212477546,2,1,38,Rural,High,325123.2,Yes,No,3
2650.6149908968746,4,2,85,Rural,Medium,357446.7,Yes,No,4
2594.131587686184,5,2,21,Urban,High,465838.76,Yes,Yes,1
2046.7501850908989,1,1,30,Rural,Medium,283624.86,Yes,Yes,4
2406.037661778322,2,3,68,Rural,Medium,337753.7,Yes,No,1
1789.2159604801225,3,2,11,Urban,Low,301069.81,Yes,No,5
2295.5188272755067,2,1,83,Urban,High,328861.52,Yes,No,3
2181.406458064139,3,1,15,Suburban,High,368003.08,No,Yes,5
552.3669900654872,5,2,83,Rural,High,68150.34,Yes,No,3
1499.6972460593688,1,1,11,Rural,High,244892.71,Yes,Yes,3
2103.922300549237,2,2,57,Rural,Low,270735.56,Yes,Yes,2
2082.497365878175,3,1,44,Urban,Low,297947.43,Yes,No,2
1985.4612544870092,4,1,35,Suburban,Medium,346726.21,No,No,1
2044.687309321151,5,1,62,Rural,Low,279821.43,No,Yes,1
2603.8338267100244,5,1,29,Rural,Medium,408121.0,Yes,Yes,1
2177.061109324174,1,2,29,Urban,High,333578.88,Yes,Yes,1
833.6869088305875,1,3,50,Suburban,Medium,116208.92,No,Yes,1
2973.8548212371197,1,2,3,Rural,Medium,464741.72,Yes,Yes,3
1046.7269480077898,1,2,79,Rural,Low,82585.07,Yes,Yes,3
2479.071312854362,4,1,7,Urban,Low,402096.85,No,No,2
1217.8405807543168,5,3,90,Suburban,High,187467.08,Yes,Yes,1
2711.7199884349106,4,1,78,Rural,High,379936.56,No,Yes,5
