Age,Gender,Annual_Income,Spending_Score,Purchase_History,Frequency_Visits,Product_Preference,Membership,Online_Shopping,Feedback_Score,Customer_Segment
52,Female,65586,89,409,10,Home & Living,No,Rarely,4,High-Value
67,Male,46778,28,498,49,Fashion,No,Frequent,5,High-Value
32,Female,49918,22,476,28,Groceries,No,Never,4,Mid-Value
56,Male,35793,81,1800,14,Fashion,Yes,Never,1,High-Value
24,Male,36233,61,1548,47,Groceries,No,Occasional,5,High-Value
21,Male,50977,43,1673,41,Others,No,Never,1,High-Value
56,Male,45204,44,651,50,Others,No,Rarely,2,High-Value
68,Male,41895,12,762,24,Fashion,No,Occasional,1,Mid-Value
41,Male,45839,50,1473,34,Fashion,No,Frequent,2,High-Value
49,Male,86053,87,927,16,Fashion,No,Frequent,5,High-Value
61,Male,32625,46,736,9,Others,Yes,Rarely,4,Mid-Value
22,Female,47268,78,445,6,Others,Yes,Occasional,2,Mid-Value
68,Male,46579,15,430,31,Others,No,Rarely,3,Mid-Value
55,Female,30979,35,542,46,Groceries,Yes,Rarely,2,High-Value
53,Male,85716,16,1647,23,Fashion,Yes,Rarely,1,High-Value
45,Female,48833,64,803,18,Others,Yes,Occasional,4,High-Value
67,Male,56361,37,1459,39,Groceries,No,Occasional,5,High-Value
33,Female,23609,39,1070,17,Electronics,No,Frequent,1,High-Value
37,Female,48999,34,847,34,Electronics,Yes,Rarely,2,High-Value
34,Female,57805,40,600,23,Fashion,Yes,Occasional,2,High-Value
55,Female,59794,97,800,41,Groceries,Yes,Never,4,High-Value
48,Female,45431,34,872,19,Groceries,No,Never,3,High-Value
24,Male,32466,27,1138,27,Home & Living,No,Occasional,2,High-Value
53,Female,38940,18,1672,46,Others,Yes,Rarely,1,High-Value
26,Male,76291,12,1173,39,Home & Living,Yes,Occasional,5,High-Value
35,Female,51963,25,1461,34,Groceries,Yes,Frequent,2,High-Value
36,Male,69590,82,1099,40,Others,No,Occasional,2,High-Value
26,Male,53824,4,905,34,Fashion,No,Rarely,1,High-Value
27,Male,44340,59,1537,9,Fashion,No,Rarely,4,High-Value
36,Female,52610,18,1339,47,Electronics,No,Frequent,2,High-Value
50,Male,51830,36,1222,41,Home & Living,Yes,Occasional,3,High-Value
31,Female,57275,61,1451,21,Home & Living,No,Never,1,High-Value
58,Female,44073,99,833,6,Electronics,No,Frequent,5,High-Value
43,Female,33784,57,2079,5,Fashion,No,Frequent,4,High-Value
43,Female,24763,43,655,20,Groceries,No,Frequent,2,High-Value
60,Female,63510,37,1090,51,Home & Living,No,Rarely,2,High-Value
59,Male,56072,13,1496,44,Fashion,Yes,Never,2,High-Value
59,Male,63650,29,-172,43,Fashion,No,Never,2,Mid-Value
57,Female,53941,71,1474,21,Fashion,Yes,Frequent,3,High-Value
48,Male,50781,41,1089,20,Groceries,No,Rarely,5,High-Value
44,Female,37303,75,523,43,Others,No,Rarely,4,High-Value
21,Female,35618,25,856,31,Groceries,Yes,Frequent,1,High-Value
64,Male,60288,37,229,35,Home & Living,No,Frequent,2,Mid-Value
18,Male,45837,4,1340,11,Electronics,Yes,Frequent,5,High-Value
50,Female,44068,69,251,36,Home & Living,No,Rarely,5,High-Value
38,Female,70957,42,98,18,Electronics,No,Frequent,3,Mid-Value
51,Male,46062,98,1637,7,Electronics,Yes,Rarely,3,High-Value
53,Female,60911,40,916,6,Groceries,No,Occasional,2,High-Value
48,Male,50704,69,908,46,Groceries,No,Rarely,3,High-Value
30,Male,44043,76,648,17,Electronics,Yes,Never,2,High-Value
32,Female,28197,86,730,43,Groceries,No,Frequent,3,High-Value
48,Male,57102,6,1323,11,Others,No,Frequent,4,High-Value
47,Male,47410,30,1053,20,Fashion,No,Occasional,3,High-Value
44,Male,40809,16,741,36,Groceries,No,Rarely,3,High-Value
61,Female,66025,60,1482,20,Others,No,Frequent,4,High-Value
57,Male,60156,46,1979,43,Electronics,No,Rarely,2,High-Value
29,Female,60388,19,1114,3,Others,Yes,Never,1,Mid-Value
47,Female,68457,15,256,3,Electronics,Yes,Rarely,3,Low-Value
43,Male,53457,16,2163,6,Home & Living,No,Occasional,2,High-Value
44,Male,40528,56,681,9,Fashion,Yes,Frequent,3,High-Value
53,Female,41001,41,1123,51,Electronics,No,Rarely,3,High-Value
27,Male,46610,48,1451,49,Others,Yes,Never,3,High-Value
64,Female,47487,50,1195,38,Home & Living,Yes,Never,4,High-Value
52,Female,58145,6,947,7,Electronics,No,Rarely,5,Mid-Value
29,Male,27017,1,1222,2,Others,Yes,Never,4,Mid-Value
21,Female,60822,43,1166,43,Home & Living,No,Rarely,4,High-Value
44,Female,45061,48,1435,38,Home & Living,Yes,Never,4,High-Value
33,Male,65283,97,1316,49,Electronics,Yes,Never,2,High-Value
46,Male,31468,63,997,2,Home & Living,Yes,Never,2,High-Value
55,Male,64332,98,288,30,Groceries,Yes,Rarely,1,High-Value
34,Male,54701,38,1055,14,Others,No,Never,2,High-Value
65,Male,60991,53,916,9,Fashion,No,Rarely,3,High-Value
67,Female,49529,97,1154,46,Fashion,No,Never,2,High-Value
50,Male,72452,33,1958,49,Electronics,No,Rarely,5,High-Value
48,Male,71792,63,1452,32,Home & Living,No,Frequent,2,High-Value
21,Female,68737,77,1345,28,Groceries,Yes,Rarely,1,High-Value
56,Female,59216,26,845,49,Others,No,Never,3,High-Value
45,Female,48433,85,1315,47,Others,Yes,Frequent,3,High-Value
35,Male,50939,26,1184,42,Groceries,No,Rarely,2,High-Value
43,Male,73037,74,559,44,Others,No,Frequent,1,High-Value
26,Male,74355,7,117,12,Electronics,Yes,Frequent,5,Low-Value
69,Male,19723,54,772,46,Home & Living,No,Occasional,5,High-Value
18,Male,45034,84,238,25,Home & Living,Yes,Rarely,2,High-Value
64,Male,26081,62,404,37,Fashion,No,Never,4,High-Value
60,Male,56220,98,416,27,Electronics,Yes,Frequent,5,High-Value
69,Female,33885,93,214,23,Home & Living,Yes,Frequent,2,High-Value
37,Female,48791,60,995,31,Home & Living,No,Occasional,4,High-Value
48,Female,77003,21,1406,47,Home & Living,No,Occasional,4,High-Value
38,Female,54153,97,1145,32,Electronics,No,Frequent,4,High-Value
68,Male,73695,91,672,28,Others,Yes,Rarely,2,High-Value
20,Male,31613,60,954,36,Electronics,Yes,Frequent,5,High-Value
28,Male,69536,47,909,38,Others,Yes,Rarely,4,High-Value
55,Male,75629,21,2000,11,Fashion,Yes,Occasional,1,High-Value
25,Male,41431,88,1097,17,Others,No,Never,1,High-Value
64,Male,47794,91,42,39,Fashion,Yes,Never,2,High-Value
48,Female,40662,70,1793,48,Electronics,Yes,Occasional,5,High-Value
44,Female,42700,58,779,30,Home & Living,Yes,Frequent,5,High-Value
32,Female,42285,11,1070,50,Electronics,No,Never,4,High-Value
54,Female,30152,98,1138,41,Others,No,Occasional,4,High-Value
23,Male,30415,39,1320,30,Electronics,No,Occasional,2,High-Value
37,Female,61422,70,558,11,Others,Yes,Frequent,4,High-Value
22,Female,20624,56,1756,17,Others,Yes,Occasional,1,High-Value
18,Male,58703,76,545,44,Fashion,Yes,Frequent,1,High-Value
46,Female,51426,70,1507,14,Fashion,No,Occasional,4,High-Value
26,Male,59670,10,1109,52,Fashion,Yes,Frequent,1,High-Value
20,Female,48781,97,286,46,Others,Yes,Frequent,2,High-Value
30,Female,61952,37,1006,33,Home & Living,No,Frequent,1,High-Value
26,Male,74866,78,1441,48,Others,Yes,Frequent,4,High-Value
69,Male,53590,36,1183,19,Home & Living,No,Frequent,5,High-Value
42,Male,37681,99,840,28,Others,Yes,Rarely,4,High-Value
21,Male,35389,79,1523,48,Home & Living,Yes,Rarely,2,High-Value
44,Male,65359,21,681,12,Others,Yes,Occasional,3,Mid-Value
45,Female,48993,67,1911,12,Fashion,No,Frequent,1,High-Value
20,Female,78171,35,35,10,Fashion,No,Frequent,5,Low-Value
47,Female,55261,73,187,11,Home & Living,No,Never,5,Mid-Value
19,Female,32847,70,1190,16,Others,No,Rarely,5,High-Value
67,Female,36445,26,1029,10,Electronics,No,Occasional,3,High-Value
33,Male,69514,21,1829,51,Electronics,Yes,Frequent,4,High-Value
62,Male,67407,85,-368,31,Fashion,No,Rarely,4,Mid-Value
30,Male,21987,79,1370,38,Fashion,No,Occasional,2,High-Value
21,Male,59828,12,1523,24,Electronics,No,Never,1,High-Value
21,Female,54451,94,1157,42,Electronics,Yes,Frequent,5,High-Value
45,Male,14326,25,392,6,Others,No,Never,1,Low-Value
24,Female,37150,47,1503,30,Groceries,No,Never,1,High-Value
44,Female,61364,29,891,1,Fashion,No,Occasional,1,Mid-Value
64,Female,37555,53,623,9,Electronics,Yes,Occasional,5,Mid-Value
29,Male,61324,94,1247,32,Groceries,Yes,Never,5,High-Value
50,Female,31026,20,1765,12,Electronics,No,Frequent,1,High-Value
47,Male,32198,68,858,4,Groceries,No,Occasional,1,High-Value
35,Female,27024,8,943,5,Home & Living,No,Frequent,1,Mid-Value
46,Male,54536,91,1551,26,Fashion,No,Never,1,High-Value
65,Male,47695,99,1397,4,Others,No,Rarely,1,High-Value
59,Male,38966,18,1216,14,Others,Yes,Never,4,High-Value
51,Female,40017,70,627,35,Groceries,Yes,Rarely,1,High-Value
58,Male,35781,58,-332,7,Electronics,No,Rarely,1,Low-Value
57,Female,32862,37,1385,46,Fashion,Yes,Rarely,1,High-Value
23,Female,39248,46,389,12,Home & Living,No,Rarely,2,Mid-Value
23,Female,56806,81,685,48,Home & Living,No,Never,5,High-Value
19,Female,45185,67,1282,22,Others,No,Never,4,High-Value
41,Female,51139,12,634,34,Electronics,Yes,Never,5,High-Value
25,Male,50828,82,1580,48,Others,No,Frequent,4,High-Value
34,Female,4090,18,1564,49,Fashion,Yes,Frequent,2,High-Value
43,Male,80439,55,864,28,Others,No,Rarely,4,High-Value
20,Male,49556,62,997,18,Fashion,No,Frequent,5,High-Value
61,Female,50744,25,636,48,Others,Yes,Occasional,5,High-Value
66,Female,38816,94,443,35,Fashion,Yes,Occasional,5,High-Value
62,Male,43896,22,887,1,Home & Living,Yes,Never,3,Mid-Value
52,Female,40059,85,1028,50,Others,Yes,Never,4,High-Value
55,Male,47835,91,720,44,Electronics,No,Rarely,5,High-Value
66,Male,50163,32,2023,23,Fashion,No,Never,5,High-Value
61,Male,61610,25,969,2,Electronics,Yes,Frequent,3,Mid-Value
31,Male,39977,7,1683,33,Home & Living,Yes,Occasional,4,High-Value
37,Male,66312,93,66,25,Home & Living,No,Occasional,1,High-Value
36,Male,60598,22,371,24,Others,Yes,Frequent,2,Mid-Value
21,Male,37880,51,1086,26,Electronics,Yes,Rarely,3,High-Value
50,Male,64775,3,1012,26,Home & Living,No,Rarely,5,High-Value
32,Female,41791,96,1384,14,Fashion,No,Rarely,3,High-Value
60,Male,56698,47,814,34,Electronics,Yes,Frequent,4,High-Value
27,Male,51514,85,1183,25,Groceries,Yes,Never,4,High-Value
51,Male,42867,20,568,5,Home & Living,No,Frequent,4,Mid-Value
27,Female,35375,88,72,15,Groceries,Yes,Never,3,Mid-Value
37,Male,67607,18,1124,16,Groceries,No,Rarely,1,High-Value
44,Female,20002,48,1026,36,Groceries,No,Rarely,4,High-Value
58,Female,63345,63,997,40,Electronics,Yes,Rarely,2,High-Value
61,Female,43879,72,1153,27,Fashion,No,Occasional,4,High-Value
60,Male,41425,66,400,49,Groceries,Yes,Frequent,4,High-Value
28,Female,52455,48,1264,26,Electronics,No,Rarely,3,High-Value
26,Male,35886,93,1124,3,Fashion,No,Occasional,5,High-Value
63,Male,24813,58,1190,42,Others,No,Rarely,1,High-Value
36,Female,62585,38,1348,17,Others,No,Rarely,1,High-Value
53,Female,82035,23,377,22,Groceries,No,Frequent,1,Mid-Value
44,Female,34090,96,153,2,Fashion,No,Never,3,Mid-Value
28,Male,74524,37,222,17,Home & Living,No,Never,3,Mid-Value
41,Female,54678,52,601,23,Home & Living,Yes,Occasional,4,High-Value
31,Male,63870,42,1003,15,Electronics,Yes,Frequent,5,High-Value
30,Female,32095,64,1019,49,Electronics,No,Rarely,1,High-Value
59,Female,54138,30,1601,28,Fashion,No,Rarely,4,High-Value
35,Female,42729,80,1111,51,Others,Yes,Frequent,2,High-Value
22,Female,39156,62,1652,48,Electronics,Yes,Frequent,2,High-Value
45,Female,66808,25,1033,23,Fashion,Yes,Occasional,2,High-Value
27,Male,44396,29,1210,12,Others,No,Occasional,5,High-Value
65,Male,46681,50,476,30,Others,Yes,Rarely,5,High-Value
32,Female,65624,16,-395,1,Home & Living,Yes,Never,2,Low-Value
54,Female,43680,52,480,40,Others,No,Frequent,5,High-Value
67,Female,45556,31,-27,51,Home & Living,No,Never,1,Mid-Value
63,Female,35961,75,1460,5,Others,No,Rarely,3,High-Value
58,Male,53465,27,1015,21,Home & Living,Yes,Never,3,High-Value
66,Male,48190,92,932,36,Others,Yes,Rarely,3,High-Value
68,Female,20841,43,1491,46,Groceries,No,Never,1,High-Value
53,Male,75348,63,1925,32,Home & Living,Yes,Frequent,1,High-Value
35,Female,41250,39,490,42,Others,No,Never,2,High-Value
31,Female,62526,31,1042,42,Others,No,Occasional,1,High-Value
19,Female,71713,77,1656,3,Groceries,No,Never,5,High-Value
29,Female,51502,65,700,30,Others,Yes,Rarely,4,High-Value
42,Male,41464,41,833,3,Fashion,No,Frequent,1,Mid-Value
20,Female,78197,66,1065,50,Others,No,Frequent,2,High-Value
35,Male,24496,75,1195,1,Electronics,Yes,Never,2,High-Value
31,Male,82387,55,1360,6,Others,No,Occasional,1,High-Value
22,Male,51200,69,1209,4,Groceries,Yes,Rarely,2,High-Value
36,Female,20497,74,1256,32,Home & Living,Yes,Occasional,2,High-Value
45,Female,44690,6,2011,20,Fashion,No,Frequent,5,High-Value
34,Female,43808,13,2303,5,Fashion,No,Occasional,3,High-Value
23,Female,33618,32,646,32,Electronics,Yes,Never,3,High-Value
22,Male,8300,47,582,9,Electronics,No,Occasional,5,Mid-Value
49,Female,39688,26,1167,27,Groceries,Yes,Frequent,4,High-Value
67,Female,60050,28,877,34,Groceries,Yes,Rarely,5,High-Value
51,Female,43780,35,1638,42,Groceries,Yes,Rarely,1,High-Value
44,Male,69070,30,210,18,Fashion,No,Never,1,Mid-Value
49,Female,73031,70,1688,5,Home & Living,No,Occasional,4,High-Value
55,Male,28339,81,500,52,Electronics,Yes,Occasional,1,High-Value
41,Female,59262,87,-238,4,Groceries,No,Occasional,1,Low-Value
53,Female,69410,8,486,47,Fashion,No,Occasional,5,High-Value
57,Male,43607,70,-131,49,Groceries,No,Never,3,High-Value
42,Female,59315,60,1703,42,Fashion,No,Rarely,5,High-Value
45,Female,56222,81,689,1,Home & Living,No,Never,1,High-Value
36,Male,51440,35,1686,26,Electronics,Yes,Never,3,High-Value
53,Female,45468,24,533,24,Fashion,Yes,Occasional,4,Mid-Value
19,Male,44380,10,1538,4,Fashion,No,Frequent,4,High-Value
66,Female,35286,19,1201,31,Fashion,Yes,Occasional,1,High-Value
37,Male,56859,68,687,24,Home & Living,Yes,Occasional,2,High-Value
56,Female,32736,80,924,7,Electronics,Yes,Frequent,3,High-Value
69,Female,61829,20,1014,15,Others,Yes,Frequent,4,High-Value
68,Male,74591,58,555,4,Groceries,Yes,Occasional,3,Mid-Value
40,Female,41907,28,161,13,Home & Living,Yes,Occasional,1,Low-Value
35,Male,36292,84,1253,46,Home & Living,Yes,Occasional,2,High-Value
62,Male,64116,79,2073,49,Electronics,Yes,Frequent,1,High-Value
25,Male,46014,57,1259,27,Electronics,Yes,Rarely,5,High-Value
33,Male,26506,72,1345,48,Others,Yes,Occasional,5,High-Value
33,Female,82450,14,1859,13,Fashion,No,Frequent,3,High-Value
42,Female,68309,40,878,37,Groceries,No,Occasional,4,High-Value
53,Male,37792,59,351,1,Electronics,No,Frequent,2,Mid-Value
27,Female,40984,46,466,22,Others,No,Never,1,Mid-Value
64,Female,42930,81,355,42,Others,No,Occasional,3,High-Value
57,Male,30641,82,1047,50,Home & Living,Yes,Occasional,4,High-Value
19,Male,77030,18,683,3,Electronics,Yes,Frequent,3,Mid-Value
27,Female,61181,16,647,11,Others,Yes,Rarely,2,Mid-Value
39,Male,10977,92,1156,8,Fashion,No,Never,1,High-Value
38,Female,31683,46,1431,47,Others,No,Occasional,1,High-Value
50,Male,46964,64,117,9,Home & Living,Yes,Frequent,1,Mid-Value
56,Male,67430,58,1168,3,Home & Living,No,Rarely,1,High-Value
34,Female,59413,23,890,33,Electronics,Yes,Never,4,High-Value
32,Male,42953,10,891,23,Others,Yes,Frequent,5,High-Value
58,Male,52492,81,1618,32,Groceries,No,Occasional,2,High-Value
67,Female,54911,82,108,18,Home & Living,Yes,Occasional,2,Mid-Value
36,Male,53666,88,1510,21,Electronics,No,Never,3,High-Value
68,Female,53700,30,1093,40,Home & Living,No,Frequent,5,High-Value
25,Female,53490,21,1290,48,Groceries,Yes,Occasional,2,High-Value
45,Female,28760,54,1889,27,Groceries,Yes,Frequent,1,High-Value
67,Female,29080,69,252,15,Electronics,Yes,Never,2,Mid-Value
45,Female,71438,15,785,6,Groceries,Yes,Frequent,1,Mid-Value
29,Female,56350,67,1544,26,Groceries,No,Frequent,5,High-Value
66,Female,43891,87,1546,45,Home & Living,No,Never,3,High-Value
56,Male,37735,57,1113,1,Others,Yes,Occasional,2,High-Value
66,Female,69501,5,754,39,Groceries,Yes,Occasional,4,High-Value
53,Male,68743,63,1172,31,Home & Living,Yes,Rarely,3,High-Value
48,Female,72055,57,1030,49,Fashion,No,Never,5,High-Value
20,Male,68066,24,799,31,Groceries,Yes,Frequent,4,High-Value
23,Male,73244,5,585,42,Fashion,Yes,Rarely,2,High-Value
33,Male,39314,48,1216,35,Fashion,No,Never,2,High-Value
40,Female,60786,15,1293,41,Fashion,Yes,Rarely,4,High-Value
20,Female,53336,72,-175,1,Fashion,No,Frequent,2,Low-Value
38,Female,31069,11,639,49,Home & Living,Yes,Rarely,2,High-Value
53,Female,18348,63,819,47,Electronics,Yes,Never,3,High-Value
31,Female,54438,5,854,33,Electronics,Yes,Frequent,5,High-Value
41,Female,46123,63,1534,37,Groceries,No,Rarely,2,High-Value
45,Female,67060,54,799,2,Home & Living,No,Never,5,Mid-Value
29,Male,64952,56,493,18,Home & Living,No,Rarely,2,High-Value
46,Female,54687,38,1088,41,Fashion,No,Occasional,3,High-Value
64,Male,73083,26,846,19,Groceries,Yes,Occasional,3,High-Value
68,Male,39637,65,642,15,Others,Yes,Occasional,5,High-Value
18,Female,47638,94,1303,50,Home & Living,No,Never,4,High-Value
43,Female,37020,94,604,32,Groceries,Yes,Rarely,3,High-Value
28,Female,31204,69,1122,3,Home & Living,No,Never,1,High-Value
27,Male,44964,91,721,47,Home & Living,Yes,Rarely,1,High-Value
68,Male,40341,84,1063,47,Home & Living,No,Never,4,High-Value
49,Female,54640,22,243,7,Fashion,No,Never,4,Low-Value
57,Female,70009,48,680,16,Fashion,No,Never,3,High-Value
48,Female,30031,18,1125,45,Electronics,Yes,Never,4,High-Value
59,Female,60213,18,1765,45,Electronics,No,Rarely,3,High-Value
42,Male,69198,84,76,1,Electronics,No,Never,5,Mid-Value
50,Female,92716,89,1934,5,Others,No,Occasional,4,High-Value
19,Male,47621,6,1927,21,Fashion,Yes,Rarely,3,High-Value
53,Male,94230,16,1018,36,Groceries,Yes,Never,2,High-Value
56,Female,53605,72,1832,6,Others,No,Rarely,1,High-Value
45,Female,59055,26,621,35,Groceries,No,Occasional,1,High-Value
26,Male,57868,89,837,7,Home & Living,Yes,Occasional,2,High-Value
49,Female,81268,18,1381,25,Groceries,No,Occasional,1,High-Value
26,Male,45676,72,1138,22,Groceries,Yes,Occasional,2,High-Value
32,Female,47399,82,539,22,Groceries,No,Occasional,3,High-Value
60,Male,53793,38,396,43,Others,No,Never,3,High-Value
35,Female,42419,42,1437,43,Home & Living,Yes,Never,1,High-Value
36,Male,39107,31,1511,23,Groceries,Yes,Never,4,High-Value
30,Female,54087,65,972,49,Home & Living,Yes,Never,5,High-Value
53,Male,60577,8,1434,32,Fashion,Yes,Occasional,3,High-Value
58,Male,59158,77,652,52,Others,No,Never,3,High-Value
55,Male,50174,25,1339,9,Electronics,No,Rarely,1,High-Value
35,Female,52652,62,695,39,Home & Living,No,Frequent,5,High-Value
45,Male,56083,45,1767,44,Others,No,Rarely,5,High-Value
47,Female,47861,97,1734,36,Groceries,Yes,Occasional,5,High-Value
53,Male,52275,78,-18,11,Home & Living,No,Frequent,3,Mid-Value
25,Male,56816,78,780,50,Electronics,Yes,Never,3,High-Value
40,Female,50255,30,750,21,Electronics,No,Never,1,High-Value
25,Male,36753,44,1567,45,Electronics,No,Rarely,1,High-Value
69,Male,31777,82,1554,11,Electronics,No,Rarely,1,High-Value
65,Female,60810,83,-401,20,Home & Living,Yes,Frequent,2,Mid-Value
31,Male,39541,31,1537,27,Home & Living,Yes,Never,4,High-Value
46,Female,26094,79,1697,26,Groceries,Yes,Rarely,1,High-Value
57,Male,58712,39,1434,40,Electronics,No,Rarely,3,High-Value
61,Male,46442,64,1250,49,Groceries,Yes,Never,2,High-Value
35,Female,82096,94,94,45,Electronics,No,Never,5,High-Value
19,Male,55154,20,522,32,Electronics,Yes,Frequent,4,Mid-Value
63,Male,45261,43,1998,15,Electronics,No,Frequent,3,High-Value
27,Male,38147,21,1664,18,Fashion,No,Occasional,5,High-Value
24,Male,38891,79,1568,18,Others,No,Never,2,High-Value
32,Male,52707,46,892,14,Groceries,Yes,Never,5,High-Value
22,Male,51166,24,818,38,Electronics,No,Never,3,High-Value
39,Female,69035,16,1927,22,Groceries,Yes,Occasional,3,High-Value
29,Male,56069,93,1630,39,Electronics,No,Frequent,4,High-Value
66,Male,60368,3,957,50,Electronics,Yes,Occasional,5,High-Value
66,Male,70455,92,1246,46,Fashion,Yes,Occasional,4,High-Value
44,Female,53339,4,406,37,Fashion,No,Rarely,2,Mid-Value
61,Female,40534,2,-153,49,Fashion,No,Frequent,3,Mid-Value
56,Male,54540,77,1580,30,Groceries,No,Rarely,5,High-Value
19,Female,52904,77,1469,39,Groceries,Yes,Occasional,4,High-Value
20,Male,39054,44,866,32,Electronics,No,Occasional,5,High-Value
61,Female,18926,78,218,16,Fashion,No,Frequent,5,Mid-Value
29,Male,53478,24,1613,39,Electronics,No,Rarely,5,High-Value
29,Female,72430,68,1001,12,Fashion,No,Rarely,4,High-Value
28,Male,36898,30,633,25,Fashion,No,Rarely,1,High-Value
53,Female,55444,13,843,14,Electronics,No,Occasional,5,Mid-Value
55,Female,54629,26,1400,45,Fashion,Yes,Never,3,High-Value
55,Female,47989,54,1629,52,Fashion,Yes,Never,4,High-Value
28,Female,75271,94,1010,46,Others,Yes,Frequent,2,High-Value
58,Male,50500,47,975,10,Home & Living,No,Rarely,4,High-Value
44,Female,64664,59,1420,28,Groceries,No,Rarely,5,High-Value
67,Female,51919,91,390,13,Fashion,Yes,Occasional,5,High-Value
44,Male,56387,65,1679,19,Electronics,Yes,Never,4,High-Value
69,Male,52215,93,-187,29,Fashion,Yes,Never,1,Mid-Value
24,Female,62238,85,453,29,Fashion,Yes,Occasional,4,High-Value
18,Male,35815,14,1740,16,Groceries,No,Frequent,5,High-Value
22,Female,52579,93,1198,2,Others,No,Rarely,5,High-Value
50,Male,36385,19,838,41,Electronics,No,Never,3,High-Value
33,Female,73164,48,1680,34,Fashion,No,Rarely,2,High-Value
32,Female,50975,9,1676,49,Groceries,No,Never,2,High-Value
30,Female,50343,37,605,42,Home & Living,No,Rarely,5,High-Value
